review_id,unternehmen,source,typ,datum,titel,gesamt_score,empfehlung,position,bereich,ort,sprache,arbeitsatmosphaere,work_life_balance,gehalt,karriere,vorgesetzte,gleichberechtigung,image,umwelt_sozial,kollegen,umgang_aeltere,arbeitsbedingungen,kommunikation,interessante_aufgaben,text_positiv,text_negativ,text_verbesserung,text_freitext,missing_ratings,has_freetext,is_duplicate,sentiment,kategorien,keywords,summary
vwfs_glassdoor_2,VW FS,glassdoor,Mitarbeiter,2026-05-22,Modernes IT-Umfeld trifft auf komplexe Altsysteme,4.2,Empfohlen,Software Engineer,Information Technology,Braunschweig,de,4.0,4.0,4.0,5.0,3.0,5.0,,,,,,,,"Spannende Digitalisierungsprojekte, moderne Entwicklungsmethoden und gute Weiterbildungsmöglichkeiten.",Legacy-Systeme und viele Abhängigkeiten bremsen technische Veränderungen.,Technische Schulden sichtbarer priorisieren und Plattformverantwortung klar bündeln.,,7,True,False,negativ,"[""Arbeitsatmosphaere"", ""Work-Life-Balance"", ""Bewerbungsprozess"", ""Sonstiges""]","[""Digitalisierungsprojekte"", ""Weiterbildungsmöglichkeiten"", ""Legacy-Systeme"", ""technische Schulden"", ""Plattformverantwortung""]","Die Mitarbeiter sind mit der Digitalisierung und den modernen IT-Umfeldsbedingungen zufrieden, aber die Altsysteme und Abhängigkeiten behindern technische Veränderungen."
vwfs_glassdoor_3,VW FS,glassdoor,Mitarbeiter,2026-05-03,Sehr guter Einstieg als Werkstudent im Data-Bereich,4.8,Empfohlen,Working Student Data Analytics,Data Science,Braunschweig,de,5.0,5.0,4.0,5.0,5.0,5.0,,,,,,,,"Frühe Verantwortung, gute Betreuung und Aufgaben mit echtem Mehrwert. Flexible Arbeitszeiten lassen sich sehr gut mit dem Studium verbinden.",Zugriffsrechte und technische Ausstattung waren zu Beginn nicht vollständig vorbereitet.,Onboarding und Systemzugänge bereits vor dem ersten Arbeitstag organisieren.,,7,True,False,positiv,"[""Arbeitsatmosphaere"", ""Work-Life-Balance"", ""Bewerbungsprozess""]","[""Einstieg"", ""Flexible Arbeitszeiten"", ""Gute Betreuung"", ""Onboarding"", ""Systemzugänge""]","Ein positives Urteil über den Einstieg als Werkstudent im Data-Bereich, mit Ausnahme einiger technischer Unzulänglichkeiten."
vwfs_glassdoor_4,VW FS,glassdoor,Mitarbeiter,2026-04-17,"Attraktive Rahmenbedingungen, aber Karrierewege bleiben unklar",4.0,Empfohlen,Controller,Finance,Braunschweig,de,4.0,5.0,5.0,3.0,3.0,4.0,,,,,,,,"Gute Vergütung, hohe Arbeitsplatzsicherheit und eine insgesamt angenehme Arbeitsatmosphäre.",Entwicklungsschritte und Kriterien für Beförderungen sind nicht immer transparent.,Fach- und Führungskarrieren mit klaren Kriterien und Zeitrahmen darstellen.,,7,True,False,neutral,"[""Arbeitsatmosphäre"", ""Karriere & Weiterbildung"", ""Führung & Vorgesetzte""]","[""Klarheit bei Karrierewege"", ""Transparente Entwicklungschritte"", ""klare Kriterien für Beförderungen""]","Gute Arbeitsatmosphäre, aber unklarer Karriereweg und transparentere Entwicklungschritte wünschenswert."
vwfs_glassdoor_5,VW FS,glassdoor,Mitarbeiter,2026-03-29,"Gutes Team im Kundenservice, hohe Belastung in Spitzenzeiten",3.7,Empfohlen,Customer Service Specialist,Customer Services & Support,Braunschweig,de,4.0,3.0,4.0,3.0,4.0,4.0,,,,,,,,"Starker Kollegenzusammenhalt, strukturierte Einarbeitung und ein sicherer Arbeitsplatz.",Zum Monats- und Quartalsende steigt das Arbeitsvolumen deutlich und es entstehen Überstunden.,Kapazitätsplanung stärker an erwarteten Auftragsspitzen ausrichten.,,7,True,False,neutral,"[""Arbeitsatmosphaere"", ""Work-Life-Balance"", ""Bewerbungsprozess""]","[""Team"", ""Überstunden"", ""Kapazitätsplanung"", ""Kollegenzusammenhalt"", ""Strukturierte Einarbeitung""]","Das Team im Kundenservice ist stark, aber die Belastung in Spitzenzeiten ist hoch. Es gibt auch Überstunden und eine Kapazitätsplanung, die verbessert werden sollte."
vwfs_glassdoor_6,VW FS,glassdoor,Mitarbeiter,2026-03-08,"Viele Meetings, wenig echte Entscheidungsgeschwindigkeit",3.2,Nicht empfohlen,Project Manager,Project Management,Braunschweig,de,3.0,3.0,4.0,3.0,2.0,4.0,,,,,,,,"Relevante Projekte, kompetente Kolleginnen und Kollegen und grundsätzlich gute Arbeitsbedingungen.","Zu viele Regeltermine und Entscheidungsgremien kosten Zeit, ohne immer ein klares Ergebnis zu liefern.","Meetings reduzieren, Verantwortliche benennen und Entscheidungen konsequenter dokumentieren.",,7,True,False,negativ,"[""Fuehrung & Vorgesetzte"", ""Arbeitsbedingungen""]","[""Meetings"", ""Entscheidungsgeschwindigkeit"", ""Regeltermine"", ""Verantwortliche benennen"", ""Dokumentieren von Entscheidungen""]","Die Mitarbeiter sind mit zu vielen Meetings und mangelnder Entscheidungsgeschwindigkeit unzufrieden, aber loben die Arbeitsbedingungen und die Kompetenz ihrer Kollegen."
vwfs_glassdoor_7,VW FS,glassdoor,Mitarbeiter,2026-02-14,Spannende Transformation mit echtem Gestaltungsspielraum,4.7,Empfohlen,Strategy Manager,Strategy,Braunschweig,de,5.0,4.0,5.0,5.0,4.0,5.0,,,,,,,,"Strategisch relevante Themen, internationales Umfeld und die Möglichkeit, neue Geschäftsmodelle aktiv mitzugestalten.",Mehrere Transformationsprogramme konkurrieren teilweise um dieselben Ressourcen.,Projektportfolio klarer priorisieren und weniger Initiativen gleichzeitig starten.,,7,True,False,positiv,"[""Fuehrung & Vorgesetzte"", ""Arbeitsatmosphaere"", ""Bewerbungsprozess""]","[""Transformation"", ""Gestaltungsspielraum"", ""Internationales Umfeld"", ""Projektportfolio"", ""Priorisierung""]",Das Unternehmen bietet eine spannende Transformation mit Gestaltungsspielraum und internationalem Umfeld. Es gibt jedoch Herausforderungen bei der Priorisierung von Projekten und der Nutzung von Ressourcen.
vwfs_glassdoor_8,VW FS,glassdoor,Mitarbeiter,2026-01-26,Familienfreundlich und flexibel im Arbeitsalltag,4.7,Empfohlen,Compliance Officer,Legal,Braunschweig,de,5.0,5.0,4.0,4.0,5.0,5.0,,,,,,,,"Sehr flexible Arbeitszeitmodelle, mobiles Arbeiten und viel Verständnis für familiäre Situationen.",Führung in Teilzeit und Jobsharing sind noch nicht in allen Bereichen etabliert.,Teilzeitmodelle auch für Fach- und Führungspositionen sichtbarer fördern.,,7,True,False,positiv,"[""Arbeitsatmosphaere"", ""Work-Life-Balance"", ""Bewerbungsprozess""]","[""flexibel Arbeitszeitmodelle"", ""Familienfreundlichkeit"", ""Jobsharing"", ""Teilzeitmodelle"", ""Verständnis für familiäre Situationen""]","Das Unternehmen zeigt eine flexible und familienfreundliche Arbeitsatmosphäre, bietet aber noch Verbesserungspotenzial in der Einführung von Teilzeitmodellen in allen Bereichen."
vwfs_glassdoor_9,VW FS,glassdoor,Mitarbeiter,2025-12-11,Im Risikomanagement fachlich anspruchsvoll und lehrreich,4.5,Empfohlen,Risk Manager,Risk Management,Braunschweig,de,5.0,4.0,5.0,5.0,4.0,4.0,,,,,,,,"Komplexe Aufgaben, hohe fachliche Standards und viele Möglichkeiten zur Weiterbildung.",Wissen ist teilweise stark auf einzelne Spezialisten verteilt.,Wissensmanagement und bereichsübergreifende Communities systematisch ausbauen.,,7,True,False,positiv,"[""Fuehrung & Vorgesetzte"", ""Karriere & Weiterbildung"", ""Arbeitsatmosphaere""]","[""Weiterbildung"", ""Risikomanagement"", ""Wissensmanagement"", ""Fachliche Standards"", ""Spezialisten""]","Die Mitarbeiter bewerten das Risikomanagement als anspruchsvoll und lehrreich, aber auch mit Herausforderungen wie Wissensverteilung. Sie fordern eine bessere Implementierung von Wissensmanagement und bereichsübergreifenden Communities."
vwfs_glassdoor_10,VW FS,glassdoor,Mitarbeiter,2025-11-19,"Gutes Gehalt, aber Kommunikation kommt häufig zu spät",3.8,Empfohlen,Treasury Specialist,Finance,Braunschweig,de,3.0,4.0,5.0,4.0,3.0,4.0,,,,,,,,"Attraktives Vergütungspaket, stabile Strukturen und interessante finanzwirtschaftliche Themen.",Strategische Veränderungen werden häufig spät und sehr allgemein kommuniziert.,Früher informieren und konkrete Auswirkungen auf Teams verständlich erklären.,,7,True,False,negativ,"[""Kommunikation"", ""Fuehrung & Vorgesetzte""]","[""Kommunikation"", ""Früher informieren"", ""Klarheit""]",Die Mitarbeiterbewertungen zeigen mangelnde Kommunikationsqualität und Verzögerungen bei strategischen Veränderungen.
vwfs_glassdoor_11,VW FS,glassdoor,Praktikant,2025-10-28,Praktikum mit Verantwortung statt reiner Zuarbeit,4.8,Empfohlen,Intern Product Management,Product Management,Braunschweig,de,5.0,5.0,4.0,5.0,5.0,5.0,,,,,,,,"Eigene Arbeitspakete, regelmäßiges Feedback und Einbindung in wichtige Besprechungen.",Die Freigabe von Hardware und Berechtigungen dauerte länger als erwartet.,"Arbeitsplatz, Notebook und Zugänge vor Praktikumsbeginn vollständig vorbereiten.",,7,True,False,positiv,"[""Arbeitsatmosphaere"", ""Work-Life-Balance"", ""Bewerbungsprozess""]","[""Verantwortung"", ""Feedback"", ""Einbindung"", ""Hardware"", ""Zugänge""]","Praktikum mit eigenem Arbeitspaket und regelmäßigem Feedback, aber auch einige Unstimmigkeiten bei der Hardware- und Zugangsabgabe."
vwfs_glassdoor_12,VW FS,glassdoor,Mitarbeiter,2025-09-15,Führungskultur hängt stark vom jeweiligen Bereich ab,3.3,Nicht empfohlen,Operations Specialist,Operations,Braunschweig,de,3.0,4.0,4.0,3.0,2.0,4.0,,,,,,,,"Gute Benefits, nette Kolleginnen und Kollegen und ein insgesamt sicherer Arbeitsplatz.",Je nach Führungskraft erlebt man viel Vertrauen oder sehr enges Mikromanagement.,Verbindliche Führungsstandards etablieren und Führungskräfte regelmäßig evaluieren.,,7,True,False,positiv,"[""Führung & Vorgesetzte"", ""Arbeitsatmosphäre"", ""Arbeitsbedingungen""]","[""Vertrauen"", ""Mikromanagement"", ""Führungsstandards"", ""Evaluierung"", ""Benefits""]","Die Mitarbeiter bewerten die Führungskultur als positiv, aber auch kritisch. Sie fordern Verbindliche Führungsstandards und regelmäßige Evaluierungen."
vwfs_glassdoor_13,VW FS,glassdoor,Mitarbeiter,2025-08-21,Internationales Umfeld mit vielseitigen Aufgaben,4.3,Empfohlen,International Business Manager,Business,Braunschweig,de,5.0,4.0,4.0,4.0,4.0,5.0,,,,,,,,"Zusammenarbeit mit internationalen Märkten, abwechslungsreiche Themen und ein gutes Netzwerk im Konzern.",Unterschiedliche Zeitzonen und Freigabewege erschweren manchmal die Zusammenarbeit.,Globale Verantwortlichkeiten und Entscheidungsrechte eindeutiger festlegen.,,7,True,False,positiv,"[""Arbeitsatmosphaere"", ""Work-Life-Balance"", ""Bewerbungsprozess""]","[""Internationales Umfeld"", ""Zusammenarbeit"", ""Globale Verantwortlichkeiten"", ""Netzwerk"", ""Freigabewege""]","Positive Bewertung mit Ausführungen zu internationalen Aufgaben, Zusammenarbeit und Netzwerken. Einige Herausforderungen bei der Zeitzone und Freigabewege."
vwfs_glassdoor_14,VW FS,glassdoor,Mitarbeiter,2025-07-09,Datengetriebenes Arbeiten mit unnötig vielen Freigaben,4.2,Empfohlen,Data Scientist,Data Science,Braunschweig,de,4.0,4.0,4.0,5.0,3.0,5.0,,,,,,,,"Spannende Datenbestände, moderne Methoden und eine hohe Relevanz der Analysen für das Geschäft.","Datenschutz-, Architektur- und Zugriffsfragen ziehen sich häufig sehr lange.","Standardisierte Datenprodukte und klare, risikobasierte Freigabeverfahren schaffen.",,7,True,False,positiv,"[""Arbeitsatmosphaere"", ""Work-Life-Balance"", ""Bezahlung"", ""Karriere & Weiterbildung"", ""Fuehrung & Vorgesetzte"", ""Kommunikation"", ""Arbeitsbedingungen"", ""Diversitaet & Gleichberechtigung"", ""Bewerbungsprozess"", ""Sonstiges""]","[""Datengetriebenes Arbeiten"", ""Freigaben"", ""Datenschutz"", ""Standardisierte Datenprodukte"", ""Risikobasierte Freigabeverfahren""]","Das Unternehmen bietet spannende Möglichkeiten für Datenanalysten, hat aber auch Herausforderungen im Bereich Datenschutz und Kommunikation."
vwfs_glassdoor_15,VW FS,glassdoor,Mitarbeiter,2025-06-03,Traineeprogramm bietet einen sehr guten Gesamtüberblick,5.0,Empfohlen,Management Trainee,Business,Braunschweig,de,5.0,5.0,5.0,5.0,5.0,5.0,,,,,,,,"Gut geplante Rotationen, persönliche Betreuung und ein starkes internes Netzwerk.",Die spätere Zielposition wird erst relativ spät konkretisiert.,Zielrollen bereits zur Hälfte des Programms verbindlicher besprechen.,,7,True,False,positiv,"[""Arbeitsatmosphaere"", ""Work-Life-Balance"", ""Bewerbungsprozess""]","[""Traineeprogramm"", ""Gut geplante Rotationen"", ""persönliche Betreuung"", ""internes Netzwerk"", ""Zielrollen""]","Das Traineeprogramm wird positiv bewertet, insbesondere für die gut geplanten Rotationen und persönliche Betreuung. Es gibt jedoch einige Verbesserungsmöglichkeiten im Bewerbungsprozess."
vwfs_glassdoor_16,VW FS,glassdoor,Mitarbeiter,2025-04-24,"Sicherer Arbeitgeber, aber Bürokratie kostet Motivation",2.7,Nicht empfohlen,Administrative Specialist,Administration,Braunschweig,de,2.0,3.0,4.0,2.0,2.0,3.0,,,,,,,,"Hohe Arbeitsplatzsicherheit, pünktliches Gehalt und viele erfahrene Kolleginnen und Kollegen.","Für einfache Änderungen sind zu viele Freigaben, Formulare und Abstimmungen notwendig.",Prozesse konsequent vereinfachen und Verantwortung näher an die operative Arbeit geben.,,7,True,False,negativ,"[""Arbeitsatmosphaere"", ""Bewerbungsprozess"", ""Fuehrung & Vorgesetzte""]","[""Bürokratie"", ""Motivation"", ""Prozesse"", ""Verantwortung"", ""Kolleginnen und Kollegen""]","Das Unternehmen hat eine gute Arbeitsplatzsicherheit und hohe Bezahlung, aber die Bürokratie kann die Motivation beeinträchtigen."
vwfs_glassdoor_17,VW FS,glassdoor,Mitarbeiter,2025-03-12,Produktmanagement mit viel Gestaltung und guten Teams,4.7,Empfohlen,Product Manager,Product Management,Braunschweig,de,5.0,4.0,4.0,5.0,5.0,5.0,,,,,,,,"Hoher Gestaltungsspielraum, innovative Themen und eine konstruktive Zusammenarbeit in cross-funktionalen Teams.",Abhängigkeiten zu anderen Bereichen reduzieren teilweise die Umsetzungsgeschwindigkeit.,Cross-funktionale Produktteams langfristiger mit festen Ressourcen ausstatten.,,7,True,False,positiv,"[""Arbeitsatmosphaere"", ""Fuehrung & Vorgesetzte"", ""Kommunikation""]","[""Gestaltung"", ""Teamarbeit"", ""Innovation"", ""Cross-funktionalität"", ""Ressourcen""]","Ein positives Urteil über die Arbeitsatmosphäre und die Führung, mit einigen Herausforderungen bei der Umsetzung."
vwfs_glassdoor_18,VW FS,glassdoor,Mitarbeiter,2025-02-07,Cybersecurity wird ernst genommen und gut gefördert,4.7,Empfohlen,Information Security Specialist,Information Technology,Braunschweig,de,5.0,4.0,5.0,5.0,4.0,5.0,,,,,,,,"Hohe Aufmerksamkeit für Sicherheit, gute Zertifizierungsmöglichkeiten und kompetente Fachkollegen.",Die Abstimmung mit vielen Stakeholdern kann bei dringenden Themen langsam sein.,Klare Eskalationswege und schnellere Entscheidungen für kritische Sicherheitsrisiken etablieren.,,7,True,False,positiv,"[""Arbeitsatmosphaere"", ""Work-Life-Balance"", ""Bezahlung"", ""Karriere & Weiterbildung"", ""Fuehrung & Vorgesetzte"", ""Kommunikation"", ""Arbeitsbedingungen"", ""Diversitaet & Gleichberechtigung"", ""Bewerbungsprozess"", ""Sonstiges""]","[""Cybersecurity"", ""Sicherheit"", ""Zertifizierungsmöglichkeiten"", ""Fachkollegen"", ""Eskalationswege""]",Das Unternehmen zeigt eine positive Haltung gegenüber Cybersecurity und bietet gute Fördermöglichkeiten. Es gibt jedoch einige Herausforderungen bei der Abstimmung mit vielen Stakeholdern.
vwfs_glassdoor_19,VW FS,glassdoor,Mitarbeiter,2024-12-16,"Guter Arbeitgeber, Netzwerk zählt intern teilweise zu stark",3.8,Empfohlen,Sales Manager,Sales,Braunschweig,de,4.0,4.0,5.0,3.0,3.0,4.0,,,,,,,,"Bekannte Marke, attraktive Produkte, gute Vergütung und viele interne Stellenangebote.",Bei internen Wechseln wirken persönliche Kontakte teilweise wichtiger als objektive Leistung.,Interne Auswahlprozesse transparenter machen und Entscheidungen nachvollziehbar begründen.,,7,True,False,positiv,"[""Arbeitsatmosphaere"", ""Bewerbungsprozess"", ""Diversitaet & Gleichberechtigung"", ""Fuehrung & Vorgesetzte"", ""Sonstiges""]","[""Netzwerk"", ""Persönliche Kontakte"", ""Transparenz"", ""Gute Vergütung"", ""Interne Stellenangebote""]","Der Mitarbeiter bewertet das Unternehmen positiv, kritisiert jedoch die Bedeutung persönlicher Kontakte bei internen Wechseln und fordert eine transparentere Entscheidungsfindung."
vwfs_glassdoor_20,VW FS,glassdoor,Mitarbeiter,2024-11-05,Nach der Reorganisation fehlten Orientierung und klare Rollen,2.8,Nicht empfohlen,HR Business Partner,Human Resources,Braunschweig,de,2.0,3.0,4.0,2.0,2.0,4.0,,,,,,,,"Gute Kolleginnen und Kollegen, solide Benefits und grundsätzlich interessante HR-Themen.","Nach organisatorischen Veränderungen waren Rollen, Prioritäten und Perspektiven lange unklar.","Reorganisationen mit einem konkreten Zielbild, klaren Rollen und früher Kommunikation begleiten.",,7,True,False,negativ,"[""Arbeitsatmosphaere"", ""Work-Life-Balance"", ""Bezahlung"", ""Karriere & Weiterbildung"", ""Fuehrung & Vorgesetzte"", ""Kommunikation"", ""Arbeitsbedingungen"", ""Diversitaet & Gleichberechtigung"", ""Bewerbungsprozess"", ""Sonstiges""]","[""Reorganisation"", ""Orientierung"", ""klare Rollen"", ""Kommunikation"", ""Zielbild""]","Die Mitarbeiter empfinden die Reorganisation als negativ, da sie Orientierung und klare Rollen fehlten."
vwfs_indeed_1,VW FS,indeed,Mitarbeiter,2026-06-12,Stable employer with strong benefits,4.5,Keine Angabe,Business Analyst,Unbekannt,Braunschweig,en,4.0,4.5,4.5,4.5,4.0,,,,,,,,,"Strong benefits, flexible working hours, supportive colleagues",Decision-making can be slow across several management levels,,"Volkswagen Financial Services offers a stable and professional work environment. The overall package is attractive, although cross-department decisions sometimes take longer than necessary.",8,True,False,positiv,"[""Arbeitsatmosphaere"", ""Work-Life-Balance"", ""Bezahlung"", ""Karriere & Weiterbildung"", ""Fuehrung & Vorgesetzte""]","[""Stabile Arbeitgeber"", ""Starke Vorteile"", ""Flexibler Arbeitszeitplan"", ""Unterstützende Kollegen"", ""Verlangsamerter Entscheidungsprozess""]","Das Unternehmen bietet eine stabile und professionelle Arbeitsumgebung mit attraktiven Vorteilen, aber kann bei der Entscheidungsfindung langsamer sein."
vwfs_indeed_2,VW FS,indeed,Mitarbeiter,2026-05-27,"Interesting IT projects, complex legacy landscape",4.0,Keine Angabe,Software Engineer,Unbekannt,Braunschweig,en,4.0,4.0,4.0,4.0,3.5,,,,,,,,,"Modern technology projects, good learning opportunities, flexible work",Legacy systems and dependencies slow down implementation,,"The technical topics are challenging and relevant. Teams are knowledgeable and collaborative, but older systems and lengthy approval processes can reduce development speed.",8,True,False,neutral,"[""Arbeitsatmosphaere"", ""Work-Life-Balance"", ""Bezahlung"", ""Karriere & Weiterbildung"", ""Fuehrung & Vorgesetzte"", ""Kommunikation"", ""Arbeitsbedingungen"", ""Diversitaet & Gleichberechtigung"", ""Bewerbungsprozess"", ""Sonstiges""]","[""IT-Projekte"", ""Technologie"", ""Lernmöglichkeiten"", ""Flexibilität"", ""Abnahme der Entwicklungsgeschwindigkeit""]","Das Unternehmen bietet interessante IT-Projekte und gute Lernmöglichkeiten, aber die Verwaltung alter Systeme und langen Genehmigungsprozesse können die Entwicklungsgeschwindigkeit beeinträchtigen."
vwfs_indeed_3,VW FS,indeed,Mitarbeiter,2026-05-09,Great opportunity for working students,4.5,Keine Angabe,Working Student Data Analytics,Unbekannt,Braunschweig,en,4.5,5.0,4.0,4.0,4.5,,,,,,,,,"Real responsibility, flexible schedule, helpful team",System access and onboarding could be prepared faster,,A very good place to gain practical experience alongside university. I was included in relevant tasks and received regular feedback from experienced colleagues.,8,True,False,positiv,"[""Arbeitsatmosphaere"", ""Work-Life-Balance"", ""Bezahlung"", ""Karriere & Weiterbildung"", ""Fuehrung & Vorgesetzte"", ""Kommunikation"", ""Arbeitsbedingungen"", ""Diversitaet & Gleichberechtigung"", ""Bewerbungsprozess""]","[""Flexibilität"", ""Unterstützung"", ""Praktische Erfahrung"", ""Regelmäßige Rückmeldung"", ""Verantwortung""]","Ein gutes Angebot für Studenten, das Flexibilität und Unterstützung bietet."
vwfs_indeed_4,VW FS,indeed,Mitarbeiter,2026-04-18,"Good work-life balance, unclear career paths",4.0,Keine Angabe,Financial Controller,Unbekannt,Braunschweig,en,4.0,4.5,4.5,4.0,3.5,,,,,,,,,"Flexible work, competitive benefits, secure employment",Promotion criteria and internal career paths are not always transparent,,The working conditions are attractive and the team atmosphere is positive. More transparency around job levels and development opportunities would make the company even stronger.,8,True,False,positiv,"[""Arbeitsatmosphaere"", ""Work-Life-Balance"", ""Bezahlung"", ""Karriere & Weiterbildung"", ""Fuehrung & Vorgesetzte"", ""Kommunikation"", ""Arbeitsbedingungen"", ""Diversitaet & Gleichberechtigung"", ""Bewerbungsprozess"", ""Sonstiges""]","[""Work-Life-Balance"", ""Karrierechancen"", ""Transparenz"", ""Arbeitsbedingungen"", ""Teamatmosphaere""]","Das Unternehmen bietet eine gute Work-Life-Balance und attraktive Arbeitsbedingungen. Es ist jedoch wichtig, mehr Transparenz in Bezug auf Karrierechancen und Entwicklungsmöglichkeiten zu bieten."
vwfs_indeed_5,VW FS,indeed,Mitarbeiter,2026-03-31,Supportive customer service team under high workload,3.5,Keine Angabe,Customer Service Specialist,Unbekannt,Braunschweig,en,4.0,3.5,3.5,4.0,3.5,,,,,,,,,"Strong team spirit, structured training, reliable processes",Workload increases significantly during peak periods,,"The local team supports each other and the onboarding is well organized. Busy periods can be demanding, and staffing should be adjusted more closely to expected demand.",8,True,False,neutral,"[""Arbeitsatmosphaere"", ""Work-Life-Balance"", ""Bewerbungsprozess""]","[""Teamgeist"", ""Strukturierung"", ""Vertrauenswürdigkeit"", ""Belastung"", ""Personalplanung""]","Die Mitarbeiter loben die Teamarbeit und die Organisation des Onboardingprozesses, aber kritizieren die Belastung während der Hochzeiten."
